nom_structure,nom_contact,email,telephone,type_prospect,pays,region,departement,ville,adresse,nb_aderents,facebook,facebook_followers,x,x_followers,instagram,instagram_followers,youtube,youtube_followers,tictok,tictok_followers,sit_web,statut,accepte_contact,methode_contact,contacte,date_dernier_contact,commentaires
Asso JDR Ignorer,Marthe Gonzalez,inesgerard@example.net,0734776556,Asso JDR,France,Nouvelle-Aquitaine,24,Périgueux,chemin de Berger,412.0,https://hebert.org/,9268.0,https://gomes.com/,13651.0,https://goncalves.org/,21845.0,,,http://marchal.fr/,20799.0,http://www.marchand.org/,Prospect,True,,True,,
Éditeur Le,Hugues Lacombe Le Julien,noemiguichard@example.com,0679938365,Éditeur,France,Normandie,14,Bayeux,"45, rue de Potier",,https://www.leroy.com/,7985.0,http://www.lopes.fr/,5977.0,https://www.grondin.com/,5149.0,http://www.carre.fr/,12821.0,,,http://www.joseph.net/,Prospect,True,facebook,False,2024-10-11,
Influenceur Dur,,,0729774702,Influenceur,France,Île-de-France,92,Nanterre,"539, avenue de Barthelemy",,http://fleury.com/,8899.0,,,,,,,,,,Prospect,True,,False,,
Médiathèque Fermer,,znguyen@example.com,0609692958,Médiathèque,France,Bourgogne-Franche-Comté,25,Besançon,"65, avenue Ribeiro",489.0,,,https://www.pinto.net/,2482.0,https://jacquet.org/,29106.0,,,,,https://www.jean.fr/,Intéressé,False,,True,,Clair profiter théâtre aussi.
Asso JDR Pendant,Henriette Moreau,mariannejoubert@example.net,0786388307,Asso JDR,France,Bretagne,29,Quimper,"95, boulevard Théodore Julien",,,,,,https://www.gimenez.fr/,5341.0,https://www.delorme.fr/,13667.0,,,,Intéressé,False,telephone,False,,Devant chose plan bon réduire devenir.
Médiathèque Cercle,Arthur Gimenez,thibaut16@example.net,0675536489,Médiathèque,France,Bourgogne-Franche-Comté,70,Héricourt,"1, chemin Barbier",,,,,,https://www.peltier.org/,25899.0,http://www.jourdan.fr/,34565.0,,,http://marty.com/,Intéressé,False,,True,,
Ludothèque Moyen,Tristan Martinez,cordierdenise@example.org,0623902386,Ludothèque,France,Provence-Alpes-Côte d'Azur,06,Cannes,"172, rue Isaac Henry",48.0,,,,,,,,,http://gonzalez.org/,69731.0,http://maillot.com/,Contacté,True,,False,,Rêver éviter même jamais miser sable terreur.
MJC Vivre,,laurenceolivier@example.com,0673419904,MJC,France,Provence-Alpes-Côte d'Azur,06,Cannes,rue de Clerc,,https://www.perret.com/,4945.0,http://www.bodin.net/,9167.0,https://www.muller.org/,973.0,http://lebon.fr/,45492.0,https://mercier.com/,40047.0,http://daniel.com/,Contacté,True,,False,2025-05-09,
Boutique spécialisée Même,,ralbert@example.com,0799102132,Boutique spécialisée,France,Corse,2B,Bastia,"20, rue Bertrand Besnard",,http://www.lemoine.com/,9868.0,https://www.gay.com/,9912.0,https://www.joseph.fr/,5724.0,,,https://www.buisson.fr/,42842.0,http://www.benoit.fr/,Prospect,True,,False,2025-11-08,
Bar à jeux Visible,,andreedias@example.com,0799871856,Bar à jeux,France,Auvergne-Rhône-Alpes,42,Montbrison,"876, boulevard Océane Henry",,https://www.klein.net/,3319.0,,,,,http://www.sauvage.fr/,16849.0,,,https://www.lemaire.com/,Contacté,True,email,True,,Mer nom troisième juge droite près capable.
Éditeur Prière,Charlotte Legendre,blouis@example.com,0630911569,Éditeur,France,Nouvelle-Aquitaine,79,Bressuire,"184, avenue de Dupont",129.0,,,,,https://cordier.com/,6868.0,http://mary.com/,37931.0,http://www.labbe.org/,54089.0,https://hoareau.org/,Contacté,True,,False,2024-06-03,
Boutique spécialisée Double,,yparent@example.net,,Boutique spécialisée,France,Occitanie,31,Saint-Gaudens,avenue Dubois,106.0,https://www.neveu.net/,8204.0,,,,,http://rolland.fr/,43110.0,,,,Prospect,True,,False,2024-09-08,Anglais dresser important femme envie éteindre étendue.
Asso JDR Roi,Véronique Perrin,leleuetienne@example.net,0687050128,Asso JDR,France,Centre-Val de Loire,41,Blois,,,http://www.lopes.com/,5868.0,,,,,,,,,,Prospect,False,facebook,False,,
MJC Signe,Théodore Grégoire Le Lemaire,baillythibaut@example.org,0773227956,MJC,France,Occitanie,32,Auch,"78, chemin Émile Pereira",,,,http://www.rey.fr/,9372.0,https://www.huet.net/,10250.0,http://pottier.fr/,35680.0,http://fabre.com/,10261.0,http://www.rodriguez.com/,Contacté,True,email,True,,Unique deux aller semblable agiter oser soin rose.
CSCS Enfin,,xlopes@example.com,,CSCS,France,Auvergne-Rhône-Alpes,63,Clermont-Ferrand,"63, boulevard Lebon",,,,https://gaudin.com/,5514.0,https://www.morin.com/,6905.0,https://www.blondel.com/,36904.0,https://chartier.com/,27718.0,https://www.mendes.com/,Prospect,False,,True,2025-10-18,
CSCS Être,Gabriel Bouvet,luc44@example.net,0618495738,CSCS,France,Auvergne-Rhône-Alpes,42,Roanne,"533, chemin Patricia Teixeira",,,,http://boutin.fr/,3623.0,,,https://www.laurent.fr/,5265.0,http://www.pruvost.net/,72085.0,https://texier.org/,Contacté,True,instagram,False,2024-12-16,
MJC Position,,hda-costa@example.net,0653620421,MJC,France,Pays de la Loire,53,Laval,,,https://renaud.fr/,8322.0,http://www.martel.net/,837.0,http://allard.com/,15567.0,https://www.albert.com/,42915.0,http://www.verdier.org/,18150.0,http://pons.fr/,Intéressé,False,telephone,True,2025-07-23,
MJC Proposer,Olivier Renaud,,0633142001,MJC,France,Auvergne-Rhône-Alpes,73,Chambéry,"20, rue Capucine Faivre",54.0,https://alves.org/,2839.0,,,https://www.nguyen.org/,7212.0,,,,,http://allain.com/,Contacté,True,,True,2025-08-12,
Médiathèque Dès,,chantal10@example.com,0632181761,Médiathèque,France,Bourgogne-Franche-Comté,58,Nevers,"72, boulevard Leblanc",,https://adam.com/,5179.0,,,,,,,http://gomes.com/,11167.0,http://labbe.fr/,Contacté,False,telephone,True,,
Ludothèque Reconnaître,Gérard Chauvin,margot91@example.net,0657445462,Ludothèque,France,Grand Est,54,Lunéville,"53, boulevard Tristan Huet",453.0,http://barbier.fr/,4862.0,https://www.allain.fr/,8680.0,http://www.mathieu.com/,28134.0,,,,,http://herve.com/,Intéressé,False,,True,2024-06-26,
Ludothèque Aujourd'hui,Aurore Rémy,chauvetarthur@example.net,0778098055,Ludothèque,France,Centre-Val de Loire,18,Vierzon,"430, avenue De Sousa",68.0,http://chevallier.fr/,2430.0,,,,,,,,,http://www.bernier.fr/,Prospect,False,instagram,False,,
Artisan Lien,,fournierhugues@example.com,0691295815,Artisan,France,Nouvelle-Aquitaine,19,Tulle,"56, boulevard Lorraine Lucas",,https://www.leveque.fr/,2403.0,,,https://www.cousin.fr/,4430.0,http://schneider.net/,46934.0,https://www.chartier.fr/,63896.0,,Intéressé,True,facebook,True,,
Ludothèque Lisser,Gilbert Barbe,margueritevallet@example.com,0636303090,Ludothèque,France,Île-de-France,92,Nanterre,,369.0,http://www.letellier.com/,5293.0,http://www.gomes.fr/,13272.0,,,http://hoarau.com/,23348.0,http://www.martin.net/,28475.0,https://www.legros.com/,Intéressé,False,facebook,True,2025-02-22,
Influenceur Sol,,parisdanielle@example.org,0670037870,Influenceur,France,Grand Est,68,Mulhouse,"45, chemin de Buisson",482.0,https://www.le.fr/,4536.0,http://toussaint.com/,644.0,,,,,https://www.millet.com/,43158.0,http://traore.com/,Prospect,True,telephone,False,2024-07-20,Abandonner chose moins causer autorité robe.
Bar à jeux Étouffer,,isabelleguillon@example.net,,Bar à jeux,France,Bretagne,22,Saint-Brieuc,"60, rue Bègue",494.0,https://mendes.net/,8835.0,http://www.coste.fr/,10635.0,,,http://www.goncalves.fr/,14584.0,https://bernard.fr/,42879.0,http://www.lacombe.fr/,Prospect,False,email,False,,
CSCS Exprimer,,patrick43@example.org,0674935122,CSCS,France,Grand Est,55,Commercy,,62.0,https://gosselin.org/,5171.0,http://www.lefevre.fr/,14263.0,http://bourgeois.com/,12523.0,http://chevallier.fr/,22485.0,,,http://duhamel.org/,Intéressé,False,email,False,2025-11-12,
Influenceur Repousser,Franck Rodrigues,fontainesabine@example.com,0695612824,Influenceur,France,Occitanie,82,Castelsarrasin,"39, rue Brun",,http://www.carlier.com/,9991.0,http://delannoy.com/,10551.0,https://www.gillet.fr/,25265.0,,,http://www.gerard.com/,8728.0,https://www.devaux.com/,Intéressé,False,,True,,Dont avis dépasser dont envoyer manquer.
Asso JDR Mien,Augustin-Jules Andre,thierry29@example.org,0757648657,Asso JDR,France,Bretagne,22,Dinan,"3, avenue Corinne Bouchet",475.0,https://www.georges.fr/,9334.0,,,https://fontaine.com/,28737.0,https://hernandez.com/,30831.0,http://www.weiss.fr/,67371.0,https://www.leger.net/,Prospect,True,email,True,2024-07-05,
Médiathèque Entre,,chantalcohen@example.org,0631203290,Médiathèque,France,Bourgogne-Franche-Comté,89,Avallon,"2, boulevard Frédéric Foucher",383.0,,,http://www.robert.net/,8474.0,http://leroy.fr/,12984.0,,,,,http://www.lemoine.org/,Intéressé,True,,True,,
Éditeur Écraser,,audrey37@example.com,0612274907,Éditeur,France,Normandie,76,Rouen,"32, chemin Chantal Morvan",,http://www.marty.fr/,398.0,http://ferrand.fr/,8667.0,https://lefort.com/,352.0,,,https://dupre.net/,3960.0,http://maurice.fr/,Prospect,False,instagram,True,,
Ludothèque Grand,André Martel-Peltier,eugeneguilbert@example.org,0608147388,Ludothèque,France,Normandie,50,Avranches,"513, chemin Gros",,http://delahaye.com/,7090.0,,,,,,,,,,Contacté,True,telephone,True,2025-02-17,
Bar à jeux Tenir,Céline Petit,lucas38@example.net,0600675486,Bar à jeux,France,Grand Est,51,Reims,"6, chemin Catherine Valette",424.0,http://evrard.net/,5630.0,https://dos.org/,6587.0,http://bourdon.fr/,10236.0,http://bernier.com/,21594.0,https://www.charles.fr/,37001.0,https://potier.com/,Contacté,False,telephone,True,,
CSCS Craindre,Victor Bourgeois-Pichon,eleonorelefebvre@example.net,0781275993,CSCS,France,Nouvelle-Aquitaine,16,Cognac,,412.0,https://merle.fr/,8613.0,http://www.hernandez.fr/,11756.0,http://www.guerin.net/,1975.0,,,,,http://www.vallee.com/,Prospect,True,,True,2025-09-15,
Bar à jeux Coucher,Stéphane Weiss,didiervalerie@example.net,0676816007,Bar à jeux,France,Nouvelle-Aquitaine,86,Châtellerault,,,https://www.dijoux.fr/,1603.0,https://becker.fr/,13510.0,,,https://alves.com/,27681.0,,,http://cordier.fr/,Prospect,False,,True,2025-09-24,Durant consentir société fait bras habiter social.
CSCS Oui,,,0689002399,CSCS,France,Pays de la Loire,53,Laval,"137, avenue Gaillard",,http://peltier.org/,1165.0,https://munoz.fr/,9717.0,http://www.monnier.org/,21497.0,http://fontaine.com/,27175.0,https://www.letellier.net/,21585.0,https://www.perez.net/,Contacté,False,instagram,True,2025-09-06,Attitude soin solitude retour.
Artisan Également,Thérèse Blanc,fleroux@example.net,,Artisan,France,Bourgogne-Franche-Comté,71,Autun,"160, rue Timothée Charpentier",400.0,https://lebon.net/,8774.0,,,,,,,,,https://samson.com/,Prospect,False,instagram,False,,Jaune large prévenir.
Boutique spécialisée Tard,,langloisfrederic@example.net,0766019758,Boutique spécialisée,France,Nouvelle-Aquitaine,33,Mérignac,avenue Blin,,,,https://www.diaz.com/,106.0,https://www.merle.net/,15285.0,,,https://www.gros.com/,12249.0,https://pottier.net/,Prospect,False,,True,,
CSCS Paysan,,tmarchand@example.com,0740328222,CSCS,France,Occitanie,46,Figeac,"744, rue de Lemaire",,,,https://gallet.org/,11756.0,https://www.lebrun.fr/,21698.0,,,https://www.guyon.org/,68719.0,http://thierry.com/,Contacté,True,telephone,True,2024-06-18,
Éditeur Sang,Eugène-Franck Legrand,marine88@example.com,0722747933,Éditeur,France,Grand Est,08,Charleville-Mézières,"15, boulevard Margaret Lombard",,http://www.mace.org/,9394.0,,,,,,,,,https://www.perrier.fr/,Intéressé,True,,True,,
Médiathèque Effet,René Aubert,susannegimenez@example.com,0680673833,Médiathèque,France,Île-de-France,91,Palaiseau,"826, avenue Honoré Maury",37.0,https://bigot.com/,8864.0,,,,,,,https://cohen.net/,77461.0,https://www.chauvin.com/,Contacté,True,,False,2024-03-16,
Éditeur Poste,Claudine de Blanc,lecontetimothee@example.com,0651421255,Éditeur,France,Occitanie,31,Saint-Gaudens,"31, avenue Thibaut Albert",418.0,https://www.clerc.fr/,5677.0,,,,,https://www.dupuy.fr/,38669.0,,,http://gillet.net/,Contacté,False,email,False,,
Asso JDR Oui,Céline de Lejeune,theophilebriand@example.com,0790575791,Asso JDR,France,Bourgogne-Franche-Comté,21,Montbard,"62, boulevard Teixeira",312.0,http://www.barbe.fr/,9212.0,,,https://teixeira.fr/,5354.0,,,,,https://www.guillaume.org/,Prospect,True,instagram,True,,Pauvre descendre plusieurs plaindre éclater cheveu admettre.
CSCS Venir,Guy Richard,nathaliesamson@example.org,0670779159,CSCS,France,Pays de la Loire,85,La Roche-sur-Yon,"95, rue Marchal",484.0,,,,,http://www.michel.com/,18365.0,,,,,http://besnard.fr/,Prospect,True,email,True,,
Asso JDR Type,Christophe Clément,,0790071129,Asso JDR,France,Auvergne-Rhône-Alpes,26,Montélimar,,118.0,,,,,http://merle.fr/,14206.0,https://allain.org/,48952.0,,,http://www.martinez.fr/,Prospect,False,email,False,,
MJC Direction,Célina Le Legros,fpruvost@example.org,0626867060,MJC,France,Occitanie,34,Sète,"48, chemin Barthelemy",331.0,http://www.rodrigues.fr/,5382.0,http://www.lagarde.com/,3078.0,http://traore.com/,21680.0,,,,,https://daniel.fr/,Prospect,False,,False,2025-07-18,Près nord examiner.
Asso JDR Lune,Guy Jean,danielmathilde@example.org,0661776850,Asso JDR,France,Nouvelle-Aquitaine,33,Libourne,rue Thierry,,,,,,https://www.germain.com/,26295.0,https://www.morel.net/,17343.0,,,https://www.aubert.net/,Prospect,False,telephone,True,2024-09-07,Donc pénétrer un fumer partager palais bout.
Influenceur Ou,,rlaroche@example.org,0719340781,Influenceur,France,Provence-Alpes-Côte d'Azur,06,Nice,chemin Riou,,,,http://lacroix.net/,6097.0,https://www.lemoine.net/,20444.0,,,,,,Prospect,False,facebook,True,2025-01-02,
Asso JDR Impression,Philippine-Valentine Dijoux,apottier@example.net,,Asso JDR,France,Bourgogne-Franche-Comté,90,Belfort,"89, chemin Colette Lecomte",,http://roussel.fr/,7025.0,https://www.lamy.com/,3405.0,http://www.bertin.fr/,9873.0,,,https://www.humbert.com/,26025.0,https://roche.net/,Contacté,False,,True,,
Asso JDR Quelque,Éric Antoine-Picard,camille30@example.net,0614122459,Asso JDR,France,Centre-Val de Loire,41,Vendôme,"2, rue Gabrielle Hoarau",,https://www.bailly.fr/,4449.0,https://ferrand.com/,12162.0,https://bouvet.fr/,27727.0,,,,,https://www.bonneau.net/,Contacté,True,instagram,True,2024-08-11,
Bar à jeux Oncle,Juliette Duval,daniel42@example.com,0796054003,Bar à jeux,France,Provence-Alpes-Côte d'Azur,13,Arles,"9, rue Guibert",,https://hebert.org/,6913.0,http://marques.net/,11181.0,http://letellier.fr/,11358.0,,,,,https://chauveau.com/,Intéressé,True,facebook,True,2026-01-15,Payer nom accomplir dos.
Médiathèque Plan,,rochetherese@example.com,0603506961,Médiathèque,France,Bretagne,22,Dinan,,445.0,,,http://lefort.com/,11652.0,https://devaux.fr/,3667.0,,,https://www.perrot.fr/,60151.0,http://descamps.fr/,Contacté,True,,True,,Honte ennemi distance.
Artisan Secrétaire,Agathe Laine,wjoly@example.com,0636711366,Artisan,France,Nouvelle-Aquitaine,47,Villeneuve-sur-Lot,"9, rue de Neveu",442.0,https://ramos.net/,2385.0,https://delmas.fr/,5831.0,,,http://www.michaud.com/,44975.0,,,https://www.buisson.com/,Contacté,True,,True,2024-03-18,
Asso JDR État,Philippine Pages,tbriand@example.net,0730261633,Asso JDR,France,Grand Est,10,Bar-sur-Aube,,213.0,https://pinto.com/,2391.0,,,http://hubert.org/,16297.0,,,,,http://durand.com/,Intéressé,True,,False,2025-10-09,
Bar à jeux Roi,,blanchetlaure@example.net,0604754228,Bar à jeux,France,Provence-Alpes-Côte d'Azur,83,Toulon,"171, chemin Denise Bodin",70.0,https://www.letellier.org/,2771.0,https://www.bouchet.com/,14758.0,http://www.dumont.net/,26538.0,,,https://www.turpin.com/,44137.0,http://leveque.org/,Contacté,False,facebook,True,,Éteindre rang aucun.
Ludothèque Arbre,Bernard Monnier,marie16@example.org,0784931878,Ludothèque,France,Bourgogne-Franche-Comté,89,Avallon,avenue Manon Cohen,494.0,http://bailly.fr/,836.0,https://www.besson.fr/,7485.0,http://simon.fr/,7603.0,,,http://laporte.com/,57506.0,http://chauvet.org/,Contacté,True,telephone,False,2024-05-18,
Bar à jeux Esprit,Louis Chrétien-Valette,xbousquet@example.net,0710307382,Bar à jeux,France,Normandie,61,Argentan,"4, avenue Bonneau",,http://brunel.fr/,7117.0,http://www.gomez.net/,8642.0,https://vallet.fr/,15994.0,,,http://legendre.fr/,41459.0,http://www.le.net/,Contacté,False,email,True,2024-11-11,
Influenceur Soumettre,Audrey Le Dupuy,rolandhernandez@example.net,0613612718,Influenceur,France,Normandie,14,Caen,chemin Paul,79.0,http://www.lejeune.org/,2495.0,http://www.vincent.fr/,7670.0,https://garnier.org/,5182.0,,,http://gillet.com/,63045.0,,Contacté,True,instagram,False,2024-12-27,Besoin regretter île appartenir signe mieux fer.
Ludothèque Exiger,Denis Duhamel,bernadette44@example.net,0772696743,Ludothèque,France,Bourgogne-Franche-Comté,25,Pontarlier,"9, rue Hoarau",,https://raymond.com/,1763.0,,,,,http://seguin.fr/,15392.0,http://auger.fr/,8122.0,http://pereira.fr/,Prospect,True,facebook,True,,
Bar à jeux Voisin,Joséphine Carre,susannemenard@example.org,0710712850,Bar à jeux,France,Occitanie,48,Mende,,166.0,,,https://bertin.fr/,7127.0,http://www.evrard.org/,12120.0,http://paul.fr/,43240.0,http://brunel.fr/,74693.0,https://raymond.org/,Intéressé,False,,True,,
Bar à jeux Paupière,Éléonore Aubry,grosphilippine@example.net,0736836502,Bar à jeux,France,Bourgogne-Franche-Comté,71,Mâcon,"9, boulevard Caroline Bruneau",384.0,https://www.philippe.fr/,8481.0,https://hoareau.fr/,6418.0,,,https://www.legros.com/,48744.0,http://www.voisin.com/,32514.0,https://www.merle.net/,Prospect,True,,True,,Attaquer céder effort tard particulier intérieur.
CSCS Et,Maurice Costa,nbenard@example.org,0635758182,CSCS,France,Centre-Val de Loire,18,Bourges,"368, boulevard de Cohen",,https://martel.fr/,8509.0,http://benoit.fr/,14097.0,https://begue.fr/,29086.0,https://www.boutin.fr/,34865.0,,,https://www.bousquet.com/,Contacté,True,email,False,2024-11-29,
Bar à jeux Père,,alfred42@example.org,,Bar à jeux,France,Occitanie,82,Montauban,,,https://legros.org/,5439.0,https://prevost.org/,9723.0,https://parent.fr/,8530.0,,,https://alves.fr/,61293.0,https://pruvost.net/,Contacté,False,facebook,True,2026-01-04,
Médiathèque Lien,Diane du Georges,catherine41@example.org,0625206695,Médiathèque,France,Auvergne-Rhône-Alpes,03,Vichy,,489.0,https://morin.fr/,3945.0,http://alves.com/,7706.0,http://lemonnier.net/,28675.0,,,http://www.marchal.com/,21682.0,http://pascal.fr/,Prospect,False,telephone,False,,
CSCS Étrange,,chantal47@example.net,0689259382,CSCS,France,Normandie,50,Saint-Lô,"98, rue Noémi Roger",117.0,http://da.com/,2514.0,,,,,https://marques.fr/,6430.0,,,http://thomas.com/,Contacté,True,,False,2024-07-03,
Médiathèque Discours,Laurence-Adélaïde Étienne,guillaumemahe@example.org,0640834480,Médiathèque,France,Grand Est,51,Reims,"687, boulevard Guy Texier",,http://www.lebreton.org/,8768.0,http://www.olivier.fr/,4248.0,,,,,http://www.gay.net/,77858.0,http://www.pierre.com/,Contacté,True,,True,,Long enfance désespoir jeune violent.
Influenceur Ruine,Arthur Lejeune,,0709873103,Influenceur,France,Bretagne,29,Brest,"92, rue Simon",362.0,https://pelletier.net/,8760.0,http://hernandez.org/,10903.0,http://www.blin.fr/,24871.0,,,http://regnier.com/,59097.0,http://www.marchand.net/,Intéressé,True,telephone,False,2024-06-21,
Influenceur Enfance,,olamy@example.com,0787647683,Influenceur,France,Auvergne-Rhône-Alpes,42,Saint-Étienne,,365.0,https://chevalier.com/,8599.0,,,https://perrin.net/,7310.0,,,,,https://www.georges.fr/,Intéressé,False,telephone,False,2024-08-03,
Éditeur Joue,,bernadetteolivier@example.com,0694387450,Éditeur,France,Nouvelle-Aquitaine,33,Libourne,,375.0,https://perez.com/,3367.0,https://loiseau.net/,12095.0,http://www.charles.net/,25573.0,http://www.gonzalez.com/,36753.0,,,http://www.muller.com/,Prospect,True,email,False,,
